path,mse
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-99.jpg,0.5162836909294128
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-74.jpg,0.7217497825622559
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-86.jpg,0.9040738940238952
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-77.jpg,0.5446686744689941
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-69.jpg,0.4685294032096863
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-86.jpg,0.946720004081726
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-87.jpg,0.453440397977829
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-25.jpg,0.7596444487571716
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-13.jpg,0.8040011525154114
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-90.jpg,0.7301471829414368
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-45.jpg,0.8813313245773315
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-27.jpg,1.1894936561584473
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-27.jpg,0.4554826915264129
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-71.jpg,1.195384502410889
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-74.jpg,1.4379502534866333
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-52.jpg,0.8771799206733704
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-88.jpg,0.361471563577652
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-3.jpg,0.5344057679176331
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-90.jpg,0.7176422476768494
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/11-91.jpg,1.3973816633224487
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-6.jpg,0.6284292936325073
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-48.jpg,1.0680336952209473
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-2.jpg,1.781486988067627
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-32.jpg,0.3550759255886078
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-78.jpg,0.677807629108429
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-34.jpg,0.7896689772605896
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-49.jpg,0.4359711110591888
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-8.jpg,0.700233519077301
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-36.jpg,0.7113059163093567
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-45.jpg,0.4252726137638092
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-51.jpg,0.7957009077072144
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/16-23.jpg,1.0483025312423706
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-71.jpg,0.693003237247467
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-45.jpg,1.2869212627410889
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-64.jpg,0.829190731048584
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-40.jpg,0.6975438594818115
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-44.jpg,0.671452522277832
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-1.jpg,0.6643080711364746
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-52.jpg,0.617034375667572
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-5.jpg,0.8480188250541687
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-67.jpg,0.7667939066886902
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/9-21.jpg,0.9756023287773132
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-92.jpg,0.6265368461608887
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/18-84.jpg,0.7172101140022278
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/15-54.jpg,0.3578463196754455
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/19-7.jpg,1.4671095609664917
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-50.jpg,0.986862063407898
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/13-41.jpg,0.864051878452301
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/8-84.jpg,0.9256386160850524
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-55.jpg,0.336555540561676
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/1-9.jpg,0.7869968414306641
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/14-80.jpg,0.6315180063247681
