path,mse,source,completeness,title
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/tzigara/images/17-7.jpg,0.8202212452888489,tzigara,0.0,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99240.jpg,0.2549597322940826,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99250.jpg,0.647994339466095,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__2167.jpg,0.4988971054553985,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99249.jpg,0.4557427167892456,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99239.jpg,0.2621160447597503,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99253.jpg,0.6652529835700989,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99219.jpg,0.3313138782978058,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_951_Culturalia_3c024986_d568_4bed_b0a4_034332100f19.jpg,0.1808716207742691,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99227.jpg,0.5599037408828735,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99228.jpg,0.3585191965103149,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__2166.jpg,0.6688706874847412,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99220.jpg,1.2919780015945437,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99210.jpg,0.6957850456237793,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2048047_Clasate_12aa7de1bf0e4f9592f3a390b977a9e2.jpg,0.374808520078659,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99216.jpg,0.8666425943374634,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99233.jpg,0.165675014257431,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99215.jpg,0.853740394115448,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99212.jpg,0.9087634086608888,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__2006.jpg,0.6688905954360962,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_951_Culturalia_4b423844_6631_4876_8073_328bf18cf963.jpg,0.3901416361331939,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99248.jpg,0.5948497653007507,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99254.jpg,0.4682300090789795,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2048047_Clasate_e22817b41456439cb12bb053eb2a1c9a.jpg,0.327898770570755,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2024903_photography_ProvidedCHO_KU_Leuven_9992113379301488.jpg,1.1873650550842283,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_1190_INP_postcards_11700.jpg,1.1710286140441897,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2024904_https___www_topfoto_co_uk_asset_3024551.jpg,0.6352327466011047,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99214.jpg,0.4200854003429413,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_440_item_W4TZNA5KNLJVXYLXW6OPOSYR2LAPU675.jpg,0.8980714678764343,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2048047_Clasate_742e2df65faa473b992be1b589ca4547.jpg,0.7275998592376709,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2048047_Clasate_b01a784bb6244491876e59a979b5b943.jpg,0.4596703946590423,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__2160.jpg,1.0642045736312866,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_951_Culturalia_1472f9a7_acd9_11d9_ae7e_0050fccf2e52.jpg,0.6130901575088501,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_1190_INP_postcards_2194.jpg,1.1056455373764038,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99234.jpg,0.3629786670207977,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_951_Culturalia_3dd4f59f_9a7b_4d60_b5ab_05b7e286337d.jpg,0.0735938027501106,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99223.jpg,0.3474761843681335,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2048047_Clasate_d307fa98a57b4a49b78da532da75093f.jpg,0.9106889367103576,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99225.jpg,0.3276872932910919,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_951_Culturalia_c70d8180_9470_4fe1_9140_ba722a510b85.jpg,0.6444981098175049,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__2095.jpg,0.7188249230384827,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_1190_INP_postcards_1074.jpg,0.760395884513855,europeana,0.6,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__2097.jpg,0.7090840339660645,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_951_Culturalia_1472f9a9_acd9_11d9_ae7e_0050fccf2e52.jpg,0.5203445553779602,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99217.jpg,1.0385446548461914,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2048128_186596.jpg,0.2960714697837829,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_1190_INP_postcards_3344.jpg,0.7531938552856445,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99242.jpg,0.173087939620018,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99256.jpg,0.8547395467758179,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2024904_https___www_topfoto_co_uk_asset_3026846.jpg,0.5439136624336243,europeana,0.6,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_951_Culturalia_1472fa08_acd9_11d9_ae7e_0050fccf2e52.jpg,0.4902092516422272,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99231.jpg,0.2672223150730133,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99241.jpg,0.2838014662265777,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_951_Culturalia_70d9506a_e32e_4b12_ac0f_cc97897f8363.jpg,0.2225130200386047,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99222.jpg,0.1555747240781784,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99230.jpg,0.7068830132484436,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_1190_INP_postcards_3358.jpg,0.6408317685127258,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__2217.jpg,0.344481348991394,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__2214.jpg,0.6226965188980103,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99213.jpg,1.0677199363708496,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_951_Culturalia_9f7d89c8_7468_4df5_8cab_b83c53b4e8ad.jpg,0.3843627274036407,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99238.jpg,0.2382092624902725,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_437_item_CBATDEAZMHMG6KC6KDWRORXFEBCH4FLF.jpg,0.5702439546585083,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99257.jpg,0.505189836025238,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99218.jpg,0.3749468326568603,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99229.jpg,0.5252289175987244,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99211.jpg,0.8846538066864014,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__2157.jpg,0.5517929196357727,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2048047_Clasate_08c649d6ebcb479d8ed5ade93299cf34.jpg,0.3113672733306885,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_22__99232.jpg,0.1596322804689407,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2024904_https___www_topfoto_co_uk_asset_3024561.jpg,0.8481330275535583,europeana,0.6,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_951_Culturalia_272be1e3_dfb9_49d9_8d88_8b03d9c2aaf9.jpg,0.7101026177406311,europeana,0.2,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/europeana/images/_2048047_Clasate_908d6e3218f74a21bb0e697eec5088a8.jpg,0.5281274318695068,europeana,0.4,
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Boekarest_-_verschillende_gebouwen.jpg,1.1556792259216309,wikimedia,0.4,Boekarest - verschillende gebouwen.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20140816_București_190.jpg,0.4623093903064728,wikimedia,0.4,20140816 București 190.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Arhitektura_rumunjskog_glavnog_grada.jpg,0.7065409421920776,wikimedia,0.4,Arhitektura rumunjskog glavnog grada.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_10_Strada_Covaci.jpg,0.6767986416816711,wikimedia,0.4,Bucharest - 10 Strada Covaci.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_AleeaAlexandruNr5.JPG,0.809366762638092,wikimedia,0.4,AleeaAlexandruNr5.JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_1timpuri-noivechi.webp,0.9497314095497132,wikimedia,0.4,1timpuri-noivechi.webp
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest2508.JPG,0.672671377658844,wikimedia,0.4,Bucarest2508.JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Arhitektura_rumunjskoga_glavnog_grada.jpg,0.5229244232177734,wikimedia,0.4,Arhitektura rumunjskoga glavnog grada.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20140702_Bucureşti_126.jpg,0.4722460210323334,wikimedia,0.4,20140702 Bucureşti 126.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20140817_București_055.jpg,0.6264767646789551,wikimedia,0.4,20140817 București 055.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_Dâmbovița.jpg,1.280018925666809,wikimedia,0.4,Bucharest - Dâmbovița.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Arhitektura_rumunjske_metropole.jpg,0.5886248350143433,wikimedia,0.4,Arhitektura rumunjske metropole.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_2017_Academia_oamenilor_de_stiinta.jpg,1.1543890237808228,wikimedia,0.4,2017 Academia oamenilor de stiinta.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_AleeaAlexandruNr40.JPG,0.6527403593063354,wikimedia,0.4,AleeaAlexandruNr40.JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest2506.jpg,0.6804408431053162,wikimedia,0.4,Bucarest2506.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_132_Strada_Vasile_Lascăr.jpg,0.7503198385238647,wikimedia,0.4,Bucharest - 132 Strada Vasile Lascăr.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_looking_west_into_Strada_Luminei_across_Strada_Vasile_Lascăr.jpg,0.7219368815422058,wikimedia,0.4,Bucharest - looking west into Strada Luminei across Strada Vasile Lascăr.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bd._Iancu_de_Hunedoara_-_Metropolis_Center.jpg,1.752654790878296,wikimedia,0.4,Bd. Iancu de Hunedoara - Metropolis Center.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20140816_București_154.jpg,0.4276434481143951,wikimedia,0.4,20140816 București 154.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest2593.JPG,0.4321731626987457,wikimedia,0.4,Bucarest2593.JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_7_-_panoramio_-_eug.sim_(1).jpg,0.8445672392845154,wikimedia,0.4,7 - panoramio - eug.sim (1).jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_(8272279711).jpg,0.6358477473258972,wikimedia,0.4,Bucharest (8272279711).jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_buildings.jpg,1.0921247005462646,wikimedia,0.4,Bucharest - buildings.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Aleea_Suter_(14716906225).jpg,0.6244115233421326,wikimedia,0.4,Aleea Suter (14716906225).jpg
"~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Arsenal,_Bukarest_-_Josef_Heu_-_1917.jpg",0.3755825161933899,wikimedia,0.4,"Arsenal, Bukarest - Josef Heu - 1917.jpg"
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_AleeaAlexandruNr34_(2).JPG,0.723838210105896,wikimedia,0.4,AleeaAlexandruNr34 (2).JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20140702_Bucureşti_135.jpg,1.1850426197052002,wikimedia,0.4,20140702 Bucureşti 135.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_AleeaAlexandruNr41.JPG,0.5770577192306519,wikimedia,0.4,AleeaAlexandruNr41.JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest3012.JPG,0.5848879814147949,wikimedia,0.4,Bucarest3012.JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Aici_sunt_banii_dumneavoastra_-_panoramio.jpg,0.7260224223136902,wikimedia,0.4,Aici sunt banii dumneavoastra - panoramio.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest3003.JPG,0.6710083484649658,wikimedia,0.4,Bucarest3003.JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_car_park.jpg,0.8935927748680115,wikimedia,0.4,Bucharest - car park.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_AleeaAlexandruNr34.JPG,0.6450272798538208,wikimedia,0.4,AleeaAlexandruNr34.JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_north_corner_of_B-dul_Hristo_Botev_and_Calea_Moșilor.jpg,0.5981626510620117,wikimedia,0.4,Bucharest - north corner of B-dul Hristo Botev and Calea Moșilor.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Arhitektura_rumunjskog_glavnog_grada_Bukurešta.jpg,0.548862874507904,wikimedia,0.4,Arhitektura rumunjskog glavnog grada Bukurešta.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20140820_București_100.jpg,1.0091549158096311,wikimedia,0.4,20140820 București 100.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Arhitektura_Bukurešta.jpg,1.0467098951339722,wikimedia,0.4,Arhitektura Bukurešta.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20140702_Bucureşti_149.jpg,0.7996519804000854,wikimedia,0.4,20140702 Bucureşti 149.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_1-Raul_Mara_-_panoramio.jpg,0.9189610481262208,wikimedia,0.4,1-Raul Mara - panoramio.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest3016.jpg,0.4536883234977722,wikimedia,0.4,Bucarest3016.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_Dec_2014_-_Strada_Italiana_01.jpg,1.1653650999069214,wikimedia,0.4,Bucharest - Dec 2014 - Strada Italiana 01.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_AleeaAlexandruNr22.JPG,0.8629968166351318,wikimedia,0.4,AleeaAlexandruNr22.JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucharest_-_34A_Strada_Lizeanu.jpg,0.845282793045044,wikimedia,0.4,Bucharest - 34A Strada Lizeanu.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Arhitektura_rumunjske_metropole_Bukurešta.jpg,1.200841188430786,wikimedia,0.4,Arhitektura rumunjske metropole Bukurešta.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest2590.JPG,0.3171083927154541,wikimedia,0.4,Bucarest2590.JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest2592.jpg,0.493594616651535,wikimedia,0.4,Bucarest2592.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20260523_113146_May_2026_in_Bucharest.jpg,0.7747640013694763,wikimedia,0.4,20260523 113146 May 2026 in Bucharest.jpg
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_Bucarest2505.JPG,0.4511090517044067,wikimedia,0.4,Bucarest2505.JPG
~/Documents/My Projects/Things to Do/FINAL-PAPER-CNIR/05_datasets/wikimedia/images/File_20260523_142611_May_2026_in_Bucharest.jpg,0.8379084467887878,wikimedia,0.4,20260523 142611 May 2026 in Bucharest.jpg
